what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504192990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327504196376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1327504200272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327504202904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504219084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504224468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327504225942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504234847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504254713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327504257839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504270425
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1327504272329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504272596
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327504276943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504277917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504280882
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1327504283362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504283784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504287830
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327504295585
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327504301081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504675613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504681391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327504697345
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327504700122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504701113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327504704090
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1327504707147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327504728163
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1327504730192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327504750470
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1327504755849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327505009146
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1327505023914
