what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327486673266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486673970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486676830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327486686250
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327486691135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327486708171
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1327486713037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486717624
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1327486721839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327486721839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486721902
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327486737717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486738375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486741144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486744056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486747784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486752083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327486779300
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.binaryEditor",1327486784575
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.binaryEditor",1327486784643
