what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1327614495841
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1327614495846
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1327614495849
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1327614495864
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1327614495869
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1327614495873
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1327614495875
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1327614495889
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1327614495963
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1327614495964
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1327614496008
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1327614496019
os,sysinfo,,,"linux",1327614496025
arch,sysinfo,,,"x86",1327614496025
ws,sysinfo,,,"gtk",1327614496025
locale,sysinfo,,,"it_IT",1327614496025
processors,sysinfo,,,"1",1327614496025
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1327614496025
java.runtime.version,sysinfo,,,"1.6.0_23-b23",1327614496025
java.specification.name,sysinfo,,,"Java Platform API Specification",1327614496025
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327614496025
java.specification.version,sysinfo,,,"1.6",1327614496025
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1327614496025
java.version,sysinfo,,,"1.6.0_23",1327614496025
java.vm.info,sysinfo,,,"mixed mode, sharing",1327614496025
java.vm.name,sysinfo,,,"OpenJDK Client VM",1327614496025
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1327614496025
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327614496025
java.vm.specification.version,sysinfo,,,"1.0",1327614496025
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1327614496025
java.vm.version,sysinfo,,,"20.0-b11",1327614496025
