what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329319552977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319560991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319569279
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329319570954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319571660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319577428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319580922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319586267
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329319588778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319589561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319594984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319618210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319636125
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1329319645759
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1329319652592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319805489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319810575
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329319813394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319814175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319819927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319838396
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329319840606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319841312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319847136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319852156
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329319854951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319855854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319863082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319879207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329319955959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329319958189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319961599
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329319964002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319964709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329319970539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329319999948
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329320001340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320002093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320007927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329320032824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329320034510
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329320038590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320039466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320045411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329320056280
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329320058566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320059254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320064977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329320081385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329320083483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329320092238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329320110962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329320118451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320123005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320123322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329320124841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329320143600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329320149392
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329320153210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320153900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329320159379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329320166891
