what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327589961001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327589980495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327589981954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590018726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590021748
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1327590023269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590023523
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590025833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590026646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590029391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590040719
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590042929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590043769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590046494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327590088407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590094306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590102394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590103725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590145268
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590152849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590153643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590157894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327590185631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590201140
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590207353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590208167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590211109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590230993
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590233594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590234442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590237298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590253462
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590256238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590257039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590259898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590292405
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590294721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590295549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590298431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590348651
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590351505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590352309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590355207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327590379234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590386149
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590391173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590391637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590394863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590401770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590412044
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327590413877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590414663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590418517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590443010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590445850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590445924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590448752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590518955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590521682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327590575947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327590598011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1327590622726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327590625212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327590628195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327590640628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590647531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590655691
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327590660869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590684067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590687288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590690367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327590691824
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327590694730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590700658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327590717887
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327590723326
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327591081522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592742844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592743852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592746588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592811390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592828054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592838772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592866991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592868793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592870824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592907250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327592911699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327592917522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327592918820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327592923737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327592959864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593017239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593022750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593041858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593057776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327593061447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327593067054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593073120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593086429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593089109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593089396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593102198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593105704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593107253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593148225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593168814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593187306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593208824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593215703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593219784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593223293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593228111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593231603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593240003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593242949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593246303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593257230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593264480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593276296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593284683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593287668
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327593290313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593291245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593294307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593306955
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327593309885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593310758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593313964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593324625
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327593327573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593328379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593331186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593336464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593337770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593369002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593369284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593371423
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327593375053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593375857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593379507
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327593405683
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327593410728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593412669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593440963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593465330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593483916
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327593516923
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327593564188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593748170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593754620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593803253
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327593808473
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327593813566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1327593816716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327593820769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593821970
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327593827285
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327593837868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593849186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593852643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593854143
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327593859783
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327593876294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593882498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593894978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593906311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327593914282
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327593917533
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327593923962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593935564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593955344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593969054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327593974351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593976352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327593976619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327593983555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327593986538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327594008723
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327594014282
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327594020744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327594051208
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327594053954
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1327594055902
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1327594055902
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1327594055902
