what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100745281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100749919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100752801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100758501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100760701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100762705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100763877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100767698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100770818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100777354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100790025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100791044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328100792205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100793969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100810305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100812862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100820950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100872721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100874314
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328100878465
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328100880204
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328100880390
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328100903819
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328100903821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100907866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328100937982
